time,Real Lower Band,Real Middle Band,Real Upper Band
2002-12-20,805.7462,884.4390,963.1318
2002-12-19,804.7644,883.7588,962.7533
2002-12-18,803.2187,883.0157,962.8126
2002-12-17,800.4049,881.8185,963.2321
2002-12-16,798.5216,880.6637,962.8057
2002-12-13,797.3207,879.5802,961.8396
2002-12-12,796.0741,878.8108,961.5476
2002-12-11,795.7195,878.2755,960.8315
2002-12-10,795.4811,877.7515,960.0220
2002-12-09,795.4767,877.5290,959.5813
2002-12-06,795.4640,877.4925,959.5210
2002-12-05,795.5019,877.0705,958.6391
2002-12-04,795.4771,877.1188,958.7606
2002-12-03,795.5827,876.9855,958.3883
2002-12-02,795.7980,876.6890,957.5800
2002-11-29,796.3989,876.0122,955.6255
2002-11-27,797.0024,875.0595,953.1166
2002-11-26,797.8714,874.3017,950.7320
2002-11-25,797.9528,873.7135,949.4742
2002-11-22,798.4290,873.4335,948.4380
2002-11-21,798.7950,873.2210,947.6471
2002-11-20,799.2844,872.9562,946.6279
2002-11-19,798.6745,873.3007,947.9268
2002-11-18,797.3360,874.1542,950.9723
2002-11-15,796.4068,874.8292,953.2515
2002-11-14,794.5929,875.7103,956.8278
2002-11-13,793.4858,876.4618,959.4379
2002-11-12,792.9551,877.3768,961.7986
2002-11-11,792.0290,878.5060,964.9830
2002-11-08,791.9565,879.3823,966.8082
2002-11-07,791.6642,879.9742,968.2842
2002-11-06,791.5505,880.2570,968.9635
2002-11-05,791.6093,879.5978,967.5863
2002-11-04,791.6808,879.4047,967.1285
2002-11-01,791.6793,879.4095,967.1398
2002-10-31,791.6730,879.4845,967.2960
2002-10-30,791.5359,879.3347,967.1335
2002-10-29,790.9239,878.8157,966.7075
2002-10-28,789.4114,878.0232,966.6350
2002-10-25,788.9670,877.5900,966.2130
2002-10-24,788.8842,877.3735,965.8628
2002-10-23,788.9440,877.8588,966.7736
2002-10-22,788.9475,877.9695,966.9915
2002-10-21,788.9854,878.1162,967.2470
2002-10-18,788.1534,877.3348,966.5163
2002-10-17,786.8662,876.5730,966.2798
2002-10-16,785.8733,875.9768,966.0804
2002-10-15,782.7110,874.9382,967.1653
2002-10-14,780.6337,873.9145,967.1953
2002-10-11,780.8715,874.0197,967.1679
2002-10-10,782.1720,874.7903,967.4087
2002-10-09,785.4054,876.4923,967.5793
2002-10-08,791.0609,878.5620,966.0631
2002-10-07,795.0114,880.5517,966.0919
2002-10-04,800.3422,882.8202,965.2982
2002-10-03,804.5208,884.9333,965.3459
2002-10-02,807.5768,886.6253,965.6738
2002-10-01,809.3745,888.7073,968.0402
2002-09-30,809.1046,890.8585,972.6124
2002-09-27,810.6168,893.7543,976.8919
2002-09-26,813.1475,895.8647,978.5819
2002-09-25,814.3343,897.4170,980.4997
2002-09-24,815.9001,899.5668,983.2336
2002-09-23,818.2589,902.4090,986.5591
2002-09-20,819.8301,905.0247,990.2193
2002-09-19,821.6287,907.1603,992.6919
2002-09-18,823.6911,909.3740,995.0569
2002-09-17,823.7838,911.4283,999.0729
2002-09-16,824.0607,913.3553,1002.6499
2002-09-13,823.0713,915.2752,1007.4790
2002-09-12,821.6821,917.4448,1013.2076
2002-09-11,819.7569,919.9487,1020.1405
2002-09-10,817.5920,922.0607,1026.5293
2002-09-09,817.0270,923.6888,1030.3507
2002-09-06,816.7132,925.4655,1034.2178
2002-09-05,816.4763,927.5712,1038.6660
2002-09-04,817.2995,929.8120,1042.3245
2002-09-03,817.0844,932.1010,1047.1176
2002-08-30,817.9047,934.5928,1051.2809
2002-08-29,817.4183,936.4775,1055.5367
2002-08-28,816.2451,938.6792,1061.1132
2002-08-27,815.6733,940.7262,1065.7790
2002-08-26,814.8602,942.4905,1070.1208
2002-08-23,812.9188,944.4770,1076.0352
2002-08-22,811.4382,946.5403,1081.6425
2002-08-21,809.7222,948.2897,1086.8571
2002-08-20,808.0870,950.3762,1092.6654
2002-08-19,806.5341,952.8160,1099.0979
2002-08-16,804.3857,955.2557,1106.1256
2002-08-15,803.5150,957.8765,1112.2380
2002-08-14,803.0680,960.3703,1117.6727
2002-08-13,802.7629,963.2413,1123.7198
2002-08-12,803.6935,966.9477,1130.2018
2002-08-09,804.3778,970.1882,1135.9985
2002-08-08,805.3665,973.2287,1141.0908
2002-08-07,806.5535,976.4257,1146.2979
2002-08-06,810.0370,979.7222,1149.4073
2002-08-05,815.1523,982.9792,1150.8060
2002-08-02,822.1033,986.9527,1151.8020
2002-08-01,826.9660,990.6962,1154.4263
2002-07-31,831.3994,993.4433,1155.4873
2002-07-30,834.4757,995.7942,1157.1127
2002-07-29,837.9637,998.6383,1159.3130
2002-07-26,841.7071,1001.7317,1161.7562
2002-07-25,848.9477,1005.6253,1162.3030
2002-07-24,858.0518,1009.5960,1161.1402
2002-07-23,867.4262,1013.2963,1159.1665
2002-07-22,882.4488,1017.9400,1153.4312
2002-07-19,895.8952,1022.4672,1149.0391
2002-07-18,907.1776,1026.5570,1145.9364
2002-07-17,915.4731,1030.2137,1144.9543
2002-07-16,921.8010,1033.5768,1145.3527
2002-07-15,928.5738,1037.3140,1146.0542
2002-07-12,934.2985,1040.7563,1147.2142
2002-07-11,940.1385,1044.1677,1148.1968
2002-07-10,945.8299,1047.5177,1149.2054
2002-07-09,953.4473,1050.5523,1147.6574
2002-07-08,958.2749,1053.1887,1148.1024
2002-07-05,961.6329,1055.3005,1148.9681
2002-07-03,963.6615,1057.6578,1151.6541
2002-07-02,969.1183,1060.3880,1151.6577
2002-07-01,975.3904,1063.3413,1151.2923
2002-06-28,980.1984,1065.9093,1151.6202
2002-06-27,983.4313,1068.1847,1152.9381
2002-06-26,986.8824,1070.4307,1153.9790
2002-06-25,991.7998,1073.1512,1154.5025
2002-06-24,996.5089,1075.9912,1155.4734
2002-06-21,1000.0297,1078.5690,1157.1083
2002-06-20,1004.3553,1081.1597,1157.9640
2002-06-19,1007.6999,1083.3630,1159.0261
2002-06-18,1010.3937,1085.2277,1160.0616
2002-06-17,1011.5839,1087.0870,1162.5901
2002-06-14,1012.8377,1089.0440,1165.2503
2002-06-13,1016.6115,1091.4537,1166.2958
2002-06-12,1019.7021,1094.1325,1168.5629
2002-06-11,1022.4416,1096.5540,1170.6664
2002-06-10,1026.0828,1099.0967,1172.1106
2002-06-07,1029.0455,1101.1350,1173.2245
2002-06-06,1032.4992,1103.2443,1173.9894
2002-06-05,1035.6809,1105.5182,1175.3554
2002-06-04,1037.3632,1107.4908,1177.6184
2002-06-03,1040.1347,1109.5512,1178.9676
2002-05-31,1043.3756,1111.4988,1179.6221
2002-05-30,1044.7210,1113.0927,1181.4644
2002-05-29,1046.7474,1114.4507,1182.1540
2002-05-28,1048.5597,1115.8870,1183.2143
2002-05-24,1050.2657,1116.8408,1183.4159
2002-05-23,1051.1486,1117.2227,1183.2968
2002-05-22,1051.5413,1117.4362,1183.3311
2002-05-21,1052.4033,1117.8255,1183.2477
2002-05-20,1053.6048,1118.3180,1183.0312
2002-05-17,1053.5131,1118.2840,1183.0549
2002-05-16,1052.4477,1117.8567,1183.2657
2002-05-15,1052.4385,1117.8525,1183.2665
2002-05-14,1052.0691,1117.7237,1183.3782
2002-05-13,1052.3037,1117.8387,1183.3736
2002-05-10,1053.9763,1118.5373,1183.0984
2002-05-09,1057.1906,1119.5960,1182.0014
2002-05-08,1058.8668,1120.1708,1181.4748
2002-05-07,1059.7551,1120.5557,1181.3562
2002-05-06,1063.0501,1121.3345,1179.6189
2002-05-03,1065.2696,1121.7928,1178.3161
2002-05-02,1065.9560,1121.9608,1177.9657
2002-05-01,1066.2731,1122.0518,1177.8306
2002-04-30,1066.7090,1122.1848,1177.6607
2002-04-29,1068.7297,1122.9395,1177.1493
2002-04-26,1071.8917,1124.0187,1176.1456
2002-04-25,1073.9317,1124.6395,1175.3473
2002-04-24,1074.4307,1124.7922,1175.1537
2002-04-23,1075.7355,1125.4575,1175.1795
2002-04-22,1076.6486,1125.9962,1175.3438
2002-04-19,1077.2583,1126.4015,1175.5447
2002-04-18,1077.3075,1126.4517,1175.5959
2002-04-17,1077.1898,1126.3657,1175.5415
2002-04-16,1077.2141,1126.3908,1175.5676
2002-04-15,1077.2875,1126.5660,1175.8445
2002-04-12,1078.1027,1126.9830,1175.8633
2002-04-11,1078.6255,1127.5693,1176.5131
2002-04-10,1079.5273,1128.1480,1176.7687
2002-04-09,1079.5774,1128.4002,1177.2230
2002-04-08,1079.7780,1129.0460,1178.3140
2002-04-05,1079.8364,1129.5435,1179.2506
2002-04-04,1079.8689,1130.1765,1180.4841
2002-04-03,1079.7449,1130.8190,1181.8931
2002-04-02,1079.4504,1131.6042,1183.7579
2002-04-01,1079.2315,1132.0793,1184.9272
2002-03-28,1079.1780,1132.2148,1185.2517
2002-03-27,1079.1761,1132.2263,1185.2766
2002-03-26,1079.0295,1132.5003,1185.9712
2002-03-25,1078.9891,1132.8110,1186.6329
2002-03-22,1079.1149,1133.1027,1187.0904
2002-03-21,1079.1155,1133.0352,1186.9548
2002-03-20,1079.1459,1132.8902,1186.6344
2002-03-19,1079.1413,1132.6915,1186.2417
2002-03-18,1079.5078,1132.3460,1185.1842
2002-03-15,1079.7648,1131.9688,1184.1729
2002-03-14,1079.9939,1131.4388,1182.8838
2002-03-13,1079.7623,1130.9397,1182.1170
2002-03-12,1079.4596,1130.3612,1181.2627
2002-03-11,1079.7824,1129.8860,1179.9896
2002-03-08,1080.2260,1129.3610,1178.4960
2002-03-07,1080.5852,1128.9547,1177.3241
2002-03-06,1080.5673,1128.9675,1177.3677
2002-03-05,1080.4256,1129.0397,1177.6537
2002-03-04,1079.8756,1129.4432,1179.0108
2002-03-01,1079.9681,1129.2925,1178.6169
2002-02-28,1079.9407,1129.2612,1178.5816
2002-02-27,1080.7719,1129.8065,1178.8411
2002-02-26,1081.4841,1130.3117,1179.1392
2002-02-25,1082.1051,1130.6307,1179.1562
2002-02-22,1082.8556,1131.2985,1179.7414
2002-02-21,1084.7536,1132.4248,1180.0960
2002-02-20,1087.6254,1133.5813,1179.5373
2002-02-19,1089.2150,1134.2322,1179.2494
2002-02-15,1092.1545,1135.2208,1178.2871
2002-02-14,1093.5198,1136.0022,1178.4846
2002-02-13,1094.1903,1136.3717,1178.5530
2002-02-12,1094.8188,1136.7672,1178.7156
2002-02-11,1096.0662,1137.3290,1178.5918
2002-02-08,1097.0503,1137.7815,1178.5127
2002-02-07,1098.5450,1138.1500,1177.7550
2002-02-06,1101.8884,1138.8190,1175.7496
2002-02-05,1104.9647,1139.4028,1173.8409
2002-02-04,1107.2778,1139.8325,1172.3872
2002-02-01,1109.3996,1140.2395,1171.0794
2002-01-31,1107.9444,1139.9168,1171.8893
2002-01-30,1104.5713,1139.2002,1173.8291
2002-01-29,1101.8742,1138.7090,1175.5438
2002-01-28,1097.1177,1138.0280,1178.9383
2002-01-25,1091.2643,1136.8068,1182.3493
2002-01-24,1087.9516,1135.8905,1183.8294
2002-01-23,1086.8353,1135.4315,1184.0277
2002-01-22,1085.5622,1134.9633,1184.3645
2002-01-18,1083.5230,1134.3948,1185.2667
2002-01-17,1081.2704,1133.6815,1186.0926
2002-01-16,1079.2906,1132.8652,1186.4398
2002-01-15,1076.2840,1131.9637,1187.6433
2002-01-14,1072.8120,1130.6707,1188.5293
2002-01-11,1070.2277,1129.6487,1189.0696
2002-01-10,1069.0142,1128.8477,1188.6812
2002-01-09,1067.5329,1127.7382,1187.9435
2002-01-08,1066.2072,1126.6800,1187.1528
2002-01-07,1065.3564,1125.6253,1185.8943
2002-01-04,1063.7740,1124.2270,1184.6800
2002-01-03,1060.7525,1122.2977,1183.8428
2002-01-02,1058.1995,1120.5838,1182.9682
2001-12-31,1056.2032,1119.1957,1182.1881
2001-12-28,1054.0965,1117.8882,1181.6798
2001-12-27,1052.5713,1116.4092,1180.2470
2001-12-26,1049.5717,1114.6458,1179.7200
2001-12-24,1045.5185,1112.7988,1180.0792
2001-12-21,1041.8510,1111.0703,1180.2896
2001-12-20,1036.3897,1108.9657,1181.5416
2001-12-19,1030.0937,1106.7508,1183.4080
2001-12-18,1024.9120,1104.4627,1184.0133
2001-12-17,1019.1422,1102.1382,1185.1342
2001-12-14,1009.7367,1099.3288,1188.9210
2001-12-13,1002.9653,1097.0197,1191.0740
2001-12-12,999.1861,1095.2983,1191.4106
2001-12-11,996.7605,1093.5595,1190.3585
2001-12-10,994.7919,1091.9263,1189.0607
2001-12-07,994.8090,1091.1365,1187.4641
2001-12-06,995.1952,1089.9277,1184.6602
2001-12-05,996.2273,1088.9160,1181.6047
2001-12-04,997.3346,1088.2725,1179.2104
2001-12-03,997.5788,1088.0748,1178.5709
2001-11-30,997.5219,1088.1362,1178.7504
2001-11-29,997.7030,1087.9625,1178.2220
2001-11-28,997.4951,1088.1018,1178.7086
2001-11-27,996.6804,1088.6517,1180.6230
2001-11-26,995.5647,1089.1468,1182.7290
2001-11-23,994.4336,1089.6053,1184.7771
2001-11-21,994.0836,1089.8012,1185.5188
2001-11-20,993.3582,1090.2725,1187.1868
2001-11-19,993.0052,1090.5158,1188.0265
2001-11-16,992.3677,1090.8550,1189.3423
2001-11-15,991.8253,1091.2437,1190.6621
2001-11-14,990.6390,1091.9007,1193.1623
2001-11-13,989.6319,1092.5142,1195.3964
2001-11-12,988.2873,1093.3082,1198.3291
2001-11-09,986.7199,1094.5242,1202.3285
2001-11-08,985.3173,1095.6883,1206.0594
2001-11-07,984.2731,1096.7698,1209.2666
2001-11-06,983.3208,1097.8987,1212.4766
2001-11-05,981.6517,1099.3243,1216.9969
2001-11-02,980.4627,1100.9517,1221.4406
2001-11-01,979.1987,1103.0708,1226.9429
2001-10-31,977.9796,1105.3483,1232.7170
2001-10-30,978.0567,1107.9508,1237.8450
2001-10-29,978.5526,1110.4748,1242.3971
2001-10-26,978.7637,1112.5785,1246.3933
2001-10-25,978.3596,1114.2653,1250.1711
2001-10-24,978.2502,1115.9793,1253.7085
2001-10-23,978.9395,1117.7342,1256.5289
2001-10-22,979.9808,1119.1820,1258.3832
2001-10-19,980.6798,1120.8675,1261.0552
2001-10-18,981.6589,1123.1570,1264.6551
2001-10-17,982.9013,1125.5972,1268.2931
2001-10-16,984.1225,1127.7742,1271.4259
2001-10-15,984.6004,1129.7225,1274.8446
2001-10-12,985.6735,1131.5970,1277.5205
2001-10-11,986.5536,1133.6642,1280.7748
2001-10-10,987.4885,1135.5093,1283.5302
2001-10-09,989.3988,1137.1625,1284.9262
2001-10-08,992.5556,1139.2420,1285.9284
2001-10-05,995.4345,1141.5143,1287.5942
2001-10-04,998.0495,1143.5012,1288.9528
2001-10-03,1000.5645,1145.9947,1291.4248
2001-10-02,1002.8206,1148.6975,1294.5744
2001-10-01,1006.4381,1151.7873,1297.1365
2001-09-28,1011.4115,1154.8845,1298.3575
2001-09-27,1016.4806,1157.9722,1299.4637
2001-09-26,1023.8049,1161.1798,1298.5548
2001-09-25,1032.5956,1164.6752,1296.7547
2001-09-24,1041.4527,1168.1140,1294.7753
2001-09-21,1051.8159,1171.8123,1291.8088
2001-09-20,1067.8358,1176.3330,1284.8302
2001-09-19,1083.3450,1180.3097,1277.2743
2001-09-18,1096.2287,1183.5843,1270.9400
2001-09-17,1108.2761,1186.5125,1264.7489
2001-09-10,1121.0052,1189.4390,1257.8728
2001-09-07,1127.5225,1191.5612,1255.5998
2001-09-06,1135.0403,1194.1582,1253.2760
2001-09-05,1139.9886,1196.6490,1253.3094
2001-09-04,1142.7015,1198.6932,1254.6849
2001-08-31,1145.0345,1200.8935,1256.7525
2001-08-30,1146.8824,1203.2832,1259.6840
2001-08-29,1150.0598,1205.6332,1261.2066
2001-08-28,1150.8225,1207.8833,1264.9441
2001-08-27,1151.9023,1209.6433,1267.3844
2001-08-24,1152.3623,1211.0010,1269.6397
2001-08-23,1152.8402,1212.1825,1271.5248
2001-08-22,1155.0331,1213.6157,1272.1983
2001-08-21,1156.4929,1215.3260,1274.1591
2001-08-20,1158.3337,1217.3365,1276.3393
2001-08-17,1158.4755,1219.3658,1280.2561
2001-08-16,1159.8901,1221.4838,1283.0776
2001-08-15,1158.9210,1223.6125,1288.3040
2001-08-14,1158.3548,1225.8593,1293.3639
2001-08-13,1158.8107,1227.6132,1296.4156
2001-08-10,1159.3591,1229.2332,1299.1072
2001-08-09,1160.2597,1230.8137,1301.3677
2001-08-08,1162.2972,1231.9138,1301.5304
2001-08-07,1164.4111,1233.0037,1301.5962
2001-08-06,1165.4332,1233.6915,1301.9498
2001-08-03,1166.6832,1234.6032,1302.5231
2001-08-02,1167.3698,1235.2897,1303.2096
2001-08-01,1167.8319,1235.9638,1304.0958
2001-07-31,1168.4687,1236.7568,1305.0450
2001-07-30,1169.2997,1237.6798,1306.0599
2001-07-27,1170.5297,1238.4142,1306.2986
2001-07-26,1171.6960,1239.4410,1307.1860
2001-07-25,1173.0857,1240.4995,1307.9133
2001-07-24,1175.3054,1241.4823,1307.6593
2001-07-23,1179.1535,1242.8390,1306.5245
2001-07-20,1181.2789,1243.5638,1305.8487
2001-07-19,1182.0371,1243.8622,1305.6872
2001-07-18,1181.7560,1243.7697,1305.7834
2001-07-17,1182.5344,1244.0472,1305.5599
2001-07-16,1183.4937,1244.5228,1305.5519
2001-07-13,1185.3000,1245.3768,1305.4537
2001-07-12,1186.1416,1245.7515,1305.3614
2001-07-11,1185.0416,1245.4793,1305.9171
2001-07-10,1184.9971,1245.4710,1305.9449
2001-07-09,1185.1678,1245.5040,1305.8402
2001-07-06,1182.3757,1244.9558,1307.5360
2001-07-05,1180.4794,1244.5857,1308.6919
2001-07-03,1173.7800,1243.2248,1312.6696
2001-07-02,1166.0690,1241.4578,1316.8467
2001-06-29,1161.2068,1240.0365,1318.8662
2001-06-28,1151.8269,1238.0177,1324.2084
2001-06-27,1143.5156,1236.0220,1328.5284
2001-06-26,1139.7879,1234.9353,1330.0827
2001-06-25,1137.0488,1233.9948,1330.9408
2001-06-22,1133.4656,1232.8173,1332.1691
2001-06-21,1130.2116,1231.6163,1333.0211
2001-06-20,1128.5225,1230.7018,1332.8811
2001-06-19,1125.4267,1229.5277,1333.6286
2001-06-18,1121.7865,1228.3152,1334.8438
2001-06-15,1116.6633,1226.8010,1336.9387
2001-06-14,1111.9467,1225.2640,1338.5813
2001-06-13,1108.7048,1223.9765,1339.2482
2001-06-12,1106.8237,1222.7967,1338.7697
2001-06-11,1103.9399,1221.0413,1338.1427
2001-06-08,1102.2989,1219.6942,1337.0894
2001-06-07,1100.4919,1218.0567,1335.6214
2001-06-06,1100.0692,1216.7350,1333.4008
2001-06-05,1099.0401,1215.2372,1331.4342
2001-06-04,1099.4678,1214.4013,1329.3349
2001-06-01,1099.4992,1214.3618,1329.2245
2001-05-31,1099.4863,1214.3822,1329.2780
2001-05-30,1099.5001,1214.3485,1329.1969
2001-05-29,1099.5069,1214.2373,1328.9678
2001-05-25,1099.6742,1213.6748,1327.6754
2001-05-24,1100.0578,1213.0638,1326.0698
2001-05-23,1100.8772,1212.1767,1323.4761
2001-05-22,1101.5122,1211.6582,1321.8042
2001-05-21,1102.7842,1210.9627,1319.1411
2001-05-18,1104.5518,1209.8465,1315.1412
2001-05-17,1105.4691,1209.1942,1312.9192
2001-05-16,1106.2686,1208.6405,1311.0124
2001-05-15,1106.4573,1208.5397,1310.6221
2001-05-14,1105.0874,1209.4078,1313.7283
2001-05-11,1102.5929,1210.7027,1318.8125
2001-05-10,1100.7935,1211.8735,1322.9535
2001-05-09,1099.0415,1212.9338,1326.8262
2001-05-08,1096.8654,1214.1800,1331.4946
2001-05-07,1095.5463,1215.0727,1334.5991
2001-05-04,1093.5666,1216.2230,1338.8794
2001-05-03,1091.3446,1217.4610,1343.5774
2001-05-02,1088.6508,1219.1890,1349.7272
2001-05-01,1086.1236,1220.6370,1355.1504
2001-04-30,1083.9887,1222.0208,1360.0530
2001-04-27,1080.8581,1224.0877,1367.3173
2001-04-26,1078.3647,1225.9703,1373.5759
2001-04-25,1075.9208,1228.2905,1380.6602
2001-04-24,1074.2560,1230.5475,1386.8390
2001-04-23,1073.5807,1232.9722,1392.3636
2001-04-20,1072.6645,1235.1913,1397.7181
2001-04-19,1071.3645,1237.2133,1403.0622
2001-04-18,1070.2117,1238.9918,1407.7720
2001-04-17,1069.8741,1240.7375,1411.6009
2001-04-16,1070.9117,1243.2497,1415.5877
2001-04-12,1072.4728,1246.0545,1419.6362
2001-04-11,1074.3899,1248.4873,1422.5848
2001-04-10,1077.2883,1251.1667,1425.0450
2001-04-09,1080.3074,1253.6695,1427.0316
2001-04-06,1085.1461,1256.8233,1428.5006
2001-04-05,1090.9409,1259.9040,1428.8671
2001-04-04,1095.5073,1262.3933,1429.2794
2001-04-03,1103.7519,1265.6035,1427.4552
2001-04-02,1112.1553,1268.8017,1425.4481
2001-03-30,1117.7534,1271.9262,1426.0989
2001-03-29,1122.4642,1275.0467,1427.6291
2001-03-28,1128.3434,1277.3020,1426.2606
2001-03-27,1134.2923,1280.0852,1425.8780
2001-03-26,1138.4456,1282.6193,1426.7931
2001-03-23,1144.9541,1285.5565,1426.1590
2001-03-22,1152.9149,1288.4792,1424.0435
2001-03-21,1163.5113,1291.6187,1419.7260
2001-03-20,1173.7919,1294.1640,1414.5361
2001-03-19,1182.1838,1296.1993,1410.2149
2001-03-16,1189.1889,1298.4458,1407.7028
2001-03-15,1198.9203,1301.3160,1403.7117
2001-03-14,1206.7587,1303.6258,1400.4930
2001-03-13,1216.0167,1306.5295,1397.0423
2001-03-12,1222.2657,1309.2350,1396.2043
2001-03-09,1230.7594,1312.4187,1394.0779
2001-03-08,1234.0286,1314.8650,1395.7014
2001-03-07,1235.6447,1316.6175,1397.5903
2001-03-06,1237.9918,1317.9785,1397.9652
2001-03-05,1240.9461,1319.6062,1398.2663
2001-03-02,1244.5565,1321.8583,1399.1602
2001-03-01,1249.5165,1323.3715,1397.2266
2001-02-28,1253.8723,1324.6048,1395.3373
2001-02-27,1258.5856,1325.8550,1393.1244
2001-02-26,1262.2389,1327.2548,1392.2707
2001-02-23,1265.2273,1328.3955,1391.5637
2001-02-22,1270.5113,1330.1140,1389.7167
2001-02-21,1275.4319,1331.5965,1387.7611
2001-02-20,1280.1146,1332.7147,1385.3147
2001-02-16,1283.0310,1333.8548,1384.6787
2001-02-15,1284.3735,1334.5397,1384.7059
2001-02-14,1284.3920,1335.2248,1386.0576
2001-02-13,1284.7126,1336.1648,1387.6170
2001-02-12,1284.3061,1337.3483,1390.3906
2001-02-09,1283.9511,1338.2257,1392.5003
2001-02-08,1284.8075,1338.8340,1392.8605
2001-02-07,1284.9479,1339.3915,1393.8351
2001-02-06,1283.7568,1340.3790,1397.0012
2001-02-05,1282.0879,1341.3293,1400.5707
2001-02-02,1279.0757,1342.6220,1406.1683
2001-02-01,1276.4564,1344.0007,1411.5450
2001-01-31,1274.4815,1344.8877,1415.2938
2001-01-30,1272.5298,1345.9262,1419.3226
2001-01-29,1271.1470,1346.7177,1422.2884
2001-01-26,1269.4361,1347.8048,1426.1735
2001-01-25,1269.1070,1348.5333,1427.9597
2001-01-24,1269.1084,1348.9012,1428.6940
2001-01-23,1269.1089,1348.9035,1428.6981
2001-01-22,1269.1324,1348.9785,1428.8246
2001-01-19,1269.0868,1349.8990,1430.7112
2001-01-18,1269.1518,1350.7863,1432.4208
2001-01-17,1269.1223,1351.6023,1434.0823
2001-01-16,1269.7748,1352.5905,1435.4061
2001-01-12,1270.2616,1352.8485,1435.4354
2001-01-11,1271.2647,1353.3722,1435.4796
2001-01-10,1272.1799,1354.1688,1436.1578
2001-01-09,1273.7392,1355.1838,1436.6284
2001-01-08,1275.1799,1355.6668,1436.1537
2001-01-05,1277.8203,1356.8123,1435.8044
2001-01-04,1280.4186,1358.2902,1436.1617
2001-01-03,1281.0463,1359.4350,1437.8237
2001-01-02,1281.1184,1360.4588,1439.7993
2000-12-29,1283.9208,1363.0090,1442.0972
2000-12-28,1284.5493,1364.9097,1445.2700
2000-12-27,1284.9724,1366.4470,1447.9216
2000-12-26,1285.4341,1368.2355,1451.0369
2000-12-22,1286.8136,1370.2575,1453.7014
2000-12-21,1288.0731,1372.7965,1457.5199
2000-12-20,1293.4359,1375.3250,1457.2141
2000-12-19,1300.3110,1378.0328,1455.7547
2000-12-18,1303.3204,1380.2567,1457.1929
2000-12-15,1304.9387,1382.3563,1459.7739
2000-12-14,1307.5627,1384.6380,1461.7133
2000-12-13,1308.3993,1386.4782,1464.5570
2000-12-12,1308.1569,1388.1433,1468.1298
2000-12-11,1308.2207,1389.3655,1470.5103
2000-12-08,1307.3638,1390.7923,1474.2209
2000-12-07,1306.2797,1392.6420,1479.0043
2000-12-06,1306.4365,1394.9980,1483.5595
2000-12-05,1306.6067,1397.1735,1487.7403
2000-12-04,1305.6436,1399.0522,1492.4608
2000-12-01,1307.3541,1401.8777,1496.4012
2000-11-30,1309.7607,1404.9990,1500.2373
2000-11-29,1313.0733,1407.9540,1502.8347
2000-11-28,1314.0810,1410.7065,1507.3320
2000-11-27,1315.1183,1413.7845,1512.4507
2000-11-24,1315.8841,1416.5963,1517.3085
2000-11-22,1318.1137,1419.2767,1520.4396
2000-11-21,1321.8256,1422.4013,1522.9770
2000-11-20,1323.8417,1425.1803,1526.5190
2000-11-17,1326.7891,1427.9108,1529.0326
2000-11-16,1328.3077,1430.2540,1532.2003
2000-11-15,1329.8577,1432.4815,1535.1053
2000-11-14,1330.9208,1434.2868,1537.6528
2000-11-13,1332.4163,1436.2290,1540.0417
2000-11-10,1336.2024,1438.5700,1540.9376
2000-11-09,1339.1042,1440.7382,1542.3721
2000-11-08,1340.5064,1442.0667,1543.6270
2000-11-07,1341.5537,1443.3192,1545.0846
2000-11-06,1341.8511,1444.3140,1546.7769
2000-11-03,1342.3219,1444.9748,1547.6277
2000-11-02,1342.9202,1445.5342,1548.1482
2000-11-01,1343.5270,1446.2767,1549.0263
2000-10-31,1344.3450,1447.3030,1550.2610
2000-10-30,1344.9626,1448.1350,1551.3074
2000-10-27,1346.7788,1449.2062,1551.6335
2000-10-26,1349.6107,1450.4225,1551.2343
2000-10-25,1353.3078,1451.6602,1550.0125
