time,ADX
2001-09-07,15.4232
2001-09-06,15.2632
2001-09-05,15.1552
2001-09-04,15.0669
2001-08-31,15.0122
2001-08-30,14.9065
2001-08-29,14.7990
2001-08-28,14.7453
2001-08-27,14.7264
2001-08-24,14.7529
2001-08-23,14.7738
2001-08-22,14.7394
2001-08-21,14.6996
2001-08-20,14.6675
2001-08-17,14.6041
2001-08-16,14.5397
2001-08-15,14.4992
2001-08-14,14.4876
2001-08-13,14.4932
2001-08-10,14.4815
2001-08-09,14.4679
2001-08-08,14.4244
2001-08-07,14.3965
2001-08-06,14.4042
2001-08-03,14.4164
2001-08-02,14.4491
2001-08-01,14.5082
2001-07-31,14.5579
2001-07-30,14.6074
2001-07-27,14.6135
2001-07-26,14.6198
2001-07-25,14.6099
2001-07-24,14.5552
2001-07-23,14.4995
2001-07-20,14.5015
2001-07-19,14.5444
2001-07-18,14.5880
2001-07-17,14.5986
2001-07-16,14.6094
2001-07-13,14.6297
2001-07-12,14.6588
2001-07-11,14.6629
2001-07-10,14.5861
2001-07-09,14.5340
2001-07-06,14.5036
2001-07-05,14.4727
2001-07-03,14.5135
2001-07-02,14.5807
2001-06-29,14.6490
2001-06-28,14.7109
2001-06-27,14.7652
2001-06-26,14.7760
2001-06-25,14.7871
2001-06-22,14.8190
2001-06-21,14.8696
2001-06-20,14.9211
2001-06-19,14.9302
2001-06-18,14.9394
2001-06-15,14.9344
2001-06-14,14.9293
2001-06-13,14.9585
2001-06-12,15.0393
2001-06-11,15.1215
2001-06-08,15.2361
2001-06-07,15.3779
2001-06-06,15.5341
2001-06-05,15.7022
2001-06-04,15.8732
2001-06-01,15.9958
2001-05-31,16.1156
2001-05-30,16.2283
2001-05-29,16.3429
2001-05-25,16.5021
2001-05-24,16.6886
2001-05-23,16.8892
2001-05-22,17.1101
2001-05-21,17.3766
2001-05-18,17.6405
2001-05-17,17.8579
2001-05-16,18.0824
2001-05-15,18.2858
2001-05-14,18.4188
2001-05-11,18.5335
2001-05-10,18.6501
2001-05-09,18.7974
2001-05-08,18.9305
2001-05-07,19.0765
2001-05-04,19.2378
2001-05-03,19.3956
2001-05-02,19.5720
2001-05-01,19.7883
2001-04-30,19.9927
2001-04-27,20.2015
2001-04-26,20.3749
2001-04-25,20.5398
2001-04-24,20.6685
2001-04-23,20.8022
2001-04-20,20.9544
2001-04-19,21.1416
2001-04-18,21.3320
2001-04-17,21.5133
2001-04-16,21.5590
2001-04-12,21.5853
2001-04-11,21.6091
2001-04-10,21.6377
2001-04-09,21.6454
2001-04-06,21.5798
2001-04-05,21.5130
2001-04-04,21.4452
2001-04-03,21.2839
2001-04-02,21.1321
2001-03-30,21.0354
2001-03-29,20.9184
2001-03-28,20.7963
2001-03-27,20.6901
2001-03-26,20.5870
2001-03-23,20.4183
2001-03-22,20.1951
2001-03-21,19.9168
2001-03-20,19.6875
2001-03-19,19.4901
2001-03-16,19.2683
2001-03-15,19.0449
2001-03-14,18.8452
2001-03-13,18.6422
2001-03-12,18.4605
2001-03-09,18.2841
2001-03-08,18.1898
2001-03-07,18.1467
2001-03-06,18.0955
2001-03-05,18.0433
2001-03-02,17.9197
2001-03-01,17.7939
2001-02-28,17.6382
2001-02-27,17.5054
2001-02-26,17.4097
2001-02-23,17.2980
2001-02-22,17.1415
2001-02-21,17.0044
2001-02-20,16.9089
2001-02-16,16.8588
2001-02-15,16.8364
2001-02-14,16.8594
2001-02-13,16.8528
2001-02-12,16.8721
2001-02-09,16.8758
2001-02-08,16.8795
2001-02-07,16.9288
2001-02-06,16.9827
2001-02-05,17.0702
2001-02-02,17.1352
2001-02-01,17.2100
2001-01-31,17.3079
2001-01-30,17.4186
2001-01-29,17.5114
2001-01-26,17.5793
2001-01-25,17.6273
2001-01-24,17.6995
2001-01-23,17.7782
2001-01-22,17.8406
2001-01-19,17.8804
2001-01-18,17.9262
2001-01-17,17.9682
2001-01-16,17.9964
2001-01-12,17.9766
2001-01-11,17.9564
2001-01-10,17.9333
2001-01-09,17.8630
2001-01-08,17.8045
2001-01-05,17.7107
2001-01-04,17.6457
2001-01-03,17.6381
2001-01-02,17.6242
2000-12-29,17.5386
2000-12-28,17.5245
2000-12-27,17.5255
2000-12-26,17.5162
2000-12-22,17.4642
2000-12-21,17.3843
2000-12-20,17.2461
2000-12-19,17.1173
2000-12-18,17.0638
2000-12-15,16.9696
2000-12-14,16.8738
2000-12-13,16.8410
2000-12-12,16.8427
2000-12-11,16.8680
2000-12-08,16.8937
2000-12-07,16.8963
2000-12-06,16.8238
2000-12-05,16.7630
2000-12-04,16.7012
2000-12-01,16.5071
2000-11-30,16.3097
2000-11-29,16.1090
2000-11-28,15.9652
2000-11-27,15.8294
2000-11-24,15.7038
2000-11-22,15.5201
2000-11-21,15.3333
2000-11-20,15.1639
2000-11-17,15.0059
2000-11-16,14.8702
2000-11-15,14.7595
2000-11-14,14.6549
2000-11-13,14.5320
2000-11-10,14.3369
2000-11-09,14.2069
2000-11-08,14.0816
2000-11-07,14.0322
2000-11-06,14.0127
2000-11-03,14.0023
2000-11-02,13.9767
2000-11-01,13.9513
2000-10-31,13.9148
2000-10-30,13.8777
2000-10-27,13.7665
2000-10-26,13.5884
2000-10-25,13.3708
2000-10-24,13.1948
2000-10-23,13.0669
2000-10-20,12.9099
2000-10-19,12.7502
2000-10-18,12.5297
2000-10-17,12.1947
2000-10-16,11.9223
2000-10-13,11.6912
2000-10-12,11.4375
2000-10-11,11.1815
2000-10-10,10.9656
2000-10-09,10.8219
2000-10-06,10.6959
2000-10-05,10.5787
2000-10-04,10.5456
2000-10-03,10.4979
2000-10-02,10.4726
2000-09-29,10.4161
2000-09-28,10.3751
2000-09-27,10.3334
2000-09-26,10.2086
2000-09-25,10.0959
2000-09-22,10.0076
2000-09-21,9.8892
2000-09-20,9.8046
2000-09-19,9.7186
2000-09-18,9.6652
2000-09-15,9.6110
2000-09-14,9.6029
2000-09-13,9.6390
2000-09-12,9.6542
2000-09-11,9.6861
2000-09-08,9.7275
2000-09-07,9.7881
2000-09-06,9.8561
2000-09-05,9.9253
2000-09-01,10.0279
2000-08-31,10.1630
2000-08-30,10.2865
2000-08-29,10.3692
2000-08-28,10.4675
2000-08-25,10.5702
2000-08-24,10.6443
2000-08-23,10.7129
2000-08-22,10.7713
2000-08-21,10.8504
2000-08-18,10.9149
2000-08-17,10.9711
2000-08-16,11.0277
2000-08-15,11.0764
2000-08-14,11.1423
2000-08-11,11.2054
2000-08-10,11.2262
2000-08-09,11.2629
2000-08-08,11.3259
2000-08-07,11.3745
2000-08-04,11.4139
2000-08-03,11.4056
2000-08-02,11.3729
2000-08-01,11.3569
2000-07-31,11.3185
2000-07-28,11.2631
2000-07-27,11.2069
2000-07-26,11.2156
2000-07-25,11.2399
2000-07-24,11.2907
2000-07-21,11.3423
2000-07-20,11.4260
2000-07-19,11.5201
2000-07-18,11.6001
2000-07-17,11.7066
2000-07-14,11.8460
2000-07-13,11.9699
2000-07-12,12.0750
2000-07-11,12.1728
2000-07-10,12.2505
2000-07-07,12.3384
2000-07-06,12.4221
2000-07-05,12.4523
2000-07-03,12.4889
2000-06-30,12.5429
2000-06-29,12.5614
2000-06-28,12.5802
2000-06-27,12.6304
2000-06-26,12.6713
2000-06-23,12.7041
2000-06-22,12.7374
