time,MACD,MACD_Hist,MACD_Signal
2013-01-04,10.2425,3.5463,6.6962
2013-01-03,8.1945,2.3849,5.8096
2013-01-02,6.1841,0.9707,5.2134
2012-12-31,3.2177,-1.7530,4.9707
2012-12-28,3.0735,-2.3355,5.4090
2012-12-27,5.2640,-0.7289,5.9929
2012-12-26,6.3878,0.2127,6.1751
2012-12-24,7.5531,1.4311,6.1219
2012-12-21,8.2351,2.4710,5.7641
2012-12-20,8.6305,3.4841,5.1464
2012-12-19,7.6311,3.3557,4.2754
2012-12-18,7.0467,3.6103,3.4364
2012-12-17,5.0804,2.5466,2.5339
2012-12-14,4.1697,2.2725,1.8972
2012-12-13,4.6552,3.3261,1.3291
2012-12-12,4.6094,4.1118,0.4976
2012-12-11,3.5645,4.0949,-0.5304
2012-12-10,2.2442,3.7983,-1.5541
2012-12-07,1.4722,3.9758,-2.5037
2012-12-06,0.5143,4.0119,-3.4976
2012-12-05,-0.2953,4.2053,-4.5006
2012-12-04,-0.8498,4.7021,-5.5519
2012-12-03,-1.3182,5.4092,-6.7275
2012-11-30,-2.1423,5.9375,-8.0798
2012-11-29,-3.8471,5.7170,-9.5641
2012-11-28,-5.9437,5.0496,-10.9934
2012-11-27,-7.9204,4.3354,-12.2558
2012-11-26,-9.2091,4.1305,-13.3396
2012-11-23,-11.4684,2.9038,-14.3722
2012-11-21,-14.4765,0.6216,-15.0982
2012-11-20,-16.2604,-1.0069,-15.2536
2012-11-19,-17.9730,-2.9711,-15.0019
2012-11-16,-19.8037,-5.5446,-14.2591
2012-11-15,-19.1022,-6.2292,-12.8729
2012-11-14,-17.2621,-5.9464,-11.3156
2012-11-13,-14.8822,-5.0532,-9.8290
2012-11-12,-13.5669,-5.0011,-8.5657
2012-11-09,-12.2506,-4.9352,-7.3154
2012-11-08,-10.3741,-4.2925,-6.0816
2012-11-07,-7.5898,-2.5813,-5.0085
2012-11-06,-5.6586,-1.2954,-4.3632
2012-11-05,-6.5590,-2.5197,-4.0393
2012-11-02,-6.4796,-3.0701,-3.4094
2012-11-01,-5.9723,-3.3304,-2.6419
2012-10-31,-6.6014,-4.7921,-1.8093
2012-10-26,-5.7372,-5.1260,-0.6113
2012-10-25,-4.5284,-5.1986,0.6702
2012-10-24,-3.0245,-4.9944,1.9699
2012-10-23,-0.6313,-3.8498,3.2185
2012-10-22,1.9885,-2.1924,4.1809
2012-10-19,3.1948,-1.5342,4.7290
2012-10-18,4.7522,-0.3604,5.1125
2012-10-17,4.2119,-0.9907,5.2026
2012-10-16,3.0975,-2.3528,5.4503
2012-10-15,2.2400,-3.7985,6.0385
2012-10-12,2.6188,-4.3694,6.9881
2012-10-11,4.2392,-3.8413,8.0805
2012-10-10,5.8130,-3.2278,9.0408
2012-10-09,7.7657,-2.0821,9.8478
2012-10-08,9.2369,-1.1314,10.3683
2012-10-05,9.5142,-1.1370,10.6511
2012-10-04,9.2155,-1.7199,10.9354
2012-10-03,8.6523,-2.7130,11.3653
2012-10-02,8.8677,-3.1759,12.0436
2012-10-01,9.5470,-3.2906,12.8376
2012-09-28,10.4035,-3.2567,13.6602
2012-09-27,11.7344,-2.7400,14.4744
2012-09-26,12.6026,-2.5568,15.1594
2012-09-25,14.9356,-0.8630,15.7986
2012-09-24,16.8541,0.8398,16.0143
2012-09-21,17.4997,1.6954,15.8044
2012-09-20,17.7374,2.3569,15.3805
2012-09-19,17.7715,2.9802,14.7913
2012-09-18,17.4761,3.4299,14.0463
2012-09-17,17.0211,3.8323,13.1888
2012-09-14,16.0023,3.7716,12.2307
2012-09-13,14.0028,2.7150,11.2878
2012-09-12,11.8356,1.2266,10.6091
2012-09-11,11.2830,0.9805,10.3024
2012-09-10,10.7189,0.6616,10.0573
2012-09-07,10.2992,0.4072,9.8919
2012-09-06,8.7136,-1.0765,9.7901
2012-09-05,7.1536,-2.9057,10.0592
2012-09-04,7.9785,-2.8071,10.7857
2012-08-31,8.7627,-2.7248,11.4875
2012-08-30,9.4692,-2.6995,12.1686
2012-08-29,10.9560,-1.8875,12.8435
2012-08-28,11.5734,-1.7419,13.3154
2012-08-27,12.3143,-1.4366,13.7509
2012-08-24,12.9647,-1.1453,14.1100
2012-08-23,13.5361,-0.8603,14.3963
2012-08-22,14.9899,0.3785,14.6114
2012-08-21,15.4657,0.9489,14.5168
2012-08-20,15.8806,1.6010,14.2796
2012-08-17,15.6742,1.7948,13.8793
2012-08-16,15.1796,1.7490,13.4306
2012-08-15,14.5975,1.6041,12.9934
2012-08-14,14.6582,2.0659,12.5923
2012-08-13,14.6855,2.6097,12.0758
2012-08-10,14.4884,3.0650,11.4234
2012-08-09,13.8468,3.1896,10.6572
2012-08-08,13.1391,3.2794,9.8598
2012-08-07,12.1038,3.0639,9.0399
2012-08-06,10.6949,2.4210,8.2740
2012-08-03,9.4660,1.7973,7.6687
2012-08-02,8.0897,0.8703,7.2194
2012-08-01,8.8616,1.8598,7.0018
2012-07-31,8.6671,2.1303,6.5369
2012-07-30,7.8856,1.8813,6.0043
2012-07-27,6.1646,0.6306,5.5340
2012-07-26,3.8100,-1.5664,5.3763
2012-07-25,3.3914,-2.3766,5.7679
2012-07-24,5.0611,-1.3010,6.3621
2012-07-23,7.0758,0.3884,6.6873
2012-07-20,8.3012,1.7110,6.5902
2012-07-19,8.5084,2.3459,6.1625
2012-07-18,7.2390,1.6630,5.5760
2012-07-17,5.8932,0.7330,5.1603
2012-07-16,5.0174,0.0404,4.9770
2012-07-13,4.8478,-0.1192,4.9669
2012-07-12,4.2410,-0.7557,4.9967
2012-07-11,5.6470,0.4613,5.1856
2012-07-10,6.6782,1.6078,5.0703
2012-07-09,7.8951,3.2268,4.6684
2012-07-06,8.2147,4.3530,3.8617
2012-07-05,8.2769,5.5035,2.7734
2012-07-03,6.9226,5.5251,1.3975
2012-07-02,4.4376,4.4213,0.0163
2012-06-29,2.0677,3.1567,-1.0891
2012-06-28,-0.6462,1.2321,-1.8783
2012-06-27,-0.7284,1.4579,-2.1863
2012-06-26,-1.1088,1.4419,-2.5507
2012-06-25,-0.3707,2.5405,-2.9112
2012-06-22,1.2151,4.7615,-3.5463
2012-06-21,1.0529,5.7896,-4.7367
2012-06-20,1.7988,7.9829,-6.1841
2012-06-19,-0.3482,7.8316,-8.1798
2012-06-18,-3.3167,6.8211,-10.1378
2012-06-15,-5.7133,6.1298,-11.8430
2012-06-14,-8.4915,4.8839,-13.3755
2012-06-13,-10.5152,4.0813,-14.5965
2012-06-12,-11.4972,4.1196,-15.6168
2012-06-11,-13.5304,3.1163,-16.6467
2012-06-08,-14.3759,3.0499,-17.4257
2012-06-07,-16.9494,1.2388,-18.1882
2012-06-06,-18.9012,-0.4032,-18.4979
2012-06-05,-21.1317,-2.7346,-18.3971
2012-06-04,-20.6543,-2.9409,-17.7135
2012-06-01,-18.9994,-2.0212,-16.9782
2012-05-31,-16.5965,-0.1235,-16.4729
2012-05-30,-16.5757,-0.1337,-16.4421
2012-05-29,-16.6126,-0.2040,-16.4087
2012-05-25,-18.3628,-2.0051,-16.3577
2012-05-24,-18.8430,-2.9866,-15.8564
2012-05-23,-19.4731,-4.3634,-15.1097
2012-05-22,-19.8087,-5.7898,-14.0189
2012-05-21,-19.7219,-7.1505,-12.5714
2012-05-18,-19.2591,-8.4753,-10.7838
2012-05-17,-16.2735,-7.6085,-8.6650
2012-05-16,-13.2076,-6.4447,-6.7629
2012-05-15,-11.1325,-5.9808,-5.1517
2012-05-14,-8.9187,-5.2622,-3.6565
2012-05-11,-6.7463,-4.4053,-2.3410
2012-05-10,-5.4067,-4.1671,-1.2396
2012-05-09,-4.0867,-3.8889,-0.1978
2012-05-08,-1.9953,-2.7697,0.7744
2012-05-07,-0.2274,-1.6942,1.4668
2012-05-04,1.4357,-0.4546,1.8903
2012-05-03,3.5864,1.5824,2.0040
2012-05-02,3.9915,2.3831,1.6084
2012-05-01,3.3569,2.3443,1.0126
2012-04-30,2.1408,1.7142,0.4266
2012-04-27,1.3627,1.3647,-0.0020
2012-04-26,-0.2050,0.1381,-0.3432
2012-04-25,-1.8589,-1.4812,-0.3777
2012-04-24,-2.9970,-2.9896,-0.0074
2012-04-23,-2.4999,-3.2399,0.7400
2012-04-20,-1.3170,-2.8669,1.5500
2012-04-19,-0.9680,-3.2347,2.2667
2012-04-18,-0.3446,-3.4200,3.0754
2012-04-17,-0.3809,-4.3113,3.9304
2012-04-16,-0.9959,-6.0041,5.0082
2012-04-13,0.3932,-6.1161,6.5093
2012-04-12,2.0902,-5.9481,8.0383
2012-04-11,2.4633,-7.0620,9.5253
2012-04-10,4.8240,-6.4669,11.2908
2012-04-09,8.7973,-4.1102,12.9075
2012-04-05,11.3368,-2.5983,13.9351
2012-04-04,12.7964,-1.7882,14.5847
2012-04-03,14.3837,-0.6480,15.0317
2012-04-02,14.7322,-0.4616,15.1937
2012-03-30,14.3863,-0.9228,15.3091
2012-03-29,14.8119,-0.7279,15.5398
2012-03-28,15.6681,-0.0537,15.7218
2012-03-27,16.3029,0.5677,15.7352
2012-03-26,16.1653,0.5720,15.5933
2012-03-23,15.3483,-0.1020,15.4503
2012-03-22,16.0576,0.5818,15.4758
2012-03-21,17.1701,1.8398,15.3303
2012-03-20,17.3110,2.4406,14.8704
2012-03-19,16.9712,2.7110,14.2603
2012-03-16,15.8600,2.2775,13.5825
2012-03-15,14.7792,1.7661,13.0131
2012-03-14,13.3445,0.7729,12.5716
2012-03-13,12.1664,-0.2120,12.3784
2012-03-12,10.3157,-2.1157,12.4314
2012-03-09,10.3347,-2.6256,12.9603
2012-03-08,10.2310,-3.3858,13.6167
2012-03-07,10.4548,-4.0084,14.4632
2012-03-06,11.9406,-3.5247,15.4652
2012-03-05,14.6071,-1.7393,16.3464
2012-03-02,15.6630,-1.1182,16.7812
2012-03-01,16.2433,-0.8175,17.0608
2012-02-29,16.2935,-0.9716,17.2652
2012-02-28,16.9770,-0.5311,17.5081
2012-02-27,16.9405,-0.7004,17.6409
2012-02-24,17.1149,-0.7011,17.8160
2012-02-23,17.2769,-0.7143,17.9912
2012-02-22,17.4645,-0.7052,18.1698
2012-02-21,18.0406,-0.3056,18.3461
2012-02-17,18.0501,-0.3724,18.4225
2012-02-16,17.8995,-0.6161,18.5156
2012-02-15,17.7717,-0.8980,18.6696
2012-02-14,18.8580,-0.0362,18.8941
2012-02-13,19.2300,0.3268,18.9032
2012-02-10,19.2958,0.4743,18.8215
2012-02-09,20.0287,1.3259,18.7029
2012-02-08,19.7250,1.3536,18.3714
2012-02-07,19.2530,1.2200,18.0330
2012-02-06,18.6668,0.9387,17.7280
2012-02-03,17.9240,0.4307,17.4933
2012-02-02,16.6572,-0.7285,17.3857
2012-02-01,16.7692,-0.7986,17.5678
2012-01-31,16.8159,-0.9516,17.7675
2012-01-30,17.8201,-0.1852,18.0053
2012-01-27,18.7816,0.7300,18.0516
2012-01-26,19.3976,1.5284,17.8692
2012-01-25,19.6878,2.2008,17.4870
2012-01-24,18.9950,2.0581,16.9369
2012-01-23,18.9962,2.5739,16.4223
2012-01-20,18.5839,2.8051,15.7789
2012-01-19,17.8506,2.7730,15.0776
2012-01-18,16.7445,2.3602,14.3843
2012-01-17,15.7469,1.9526,13.7943
2012-01-13,15.7078,2.4016,13.3061
2012-01-12,15.8956,3.1899,12.7057
2012-01-11,15.2515,3.3432,11.9083
2012-01-10,14.5150,3.4426,11.0725
2012-01-09,13.4046,3.1928,10.2118
2012-01-06,12.9511,3.5375,9.4136
2012-01-05,12.4781,3.9488,8.5293
2012-01-04,11.3619,3.8199,7.5420
2012-01-03,10.1549,3.5678,6.5871
2011-12-30,8.4910,2.7958,5.6951
2011-12-29,8.2251,3.2289,4.9962
2011-12-28,7.2143,3.0253,4.1889
2011-12-27,7.1815,3.7489,3.4326
2011-12-23,5.4274,2.9320,2.4954
2011-12-22,3.1199,1.3575,1.7624
2011-12-21,1.2828,-0.1402,1.4230
2011-12-20,-0.0339,-1.4919,1.4581
2011-12-19,-1.4676,-3.2987,1.8310
2011-12-16,0.3842,-2.2715,2.6557
2011-12-15,1.2851,-1.9385,3.2236
2011-12-14,2.8144,-0.8938,3.7082
2011-12-13,5.1256,1.1939,3.9317
2011-12-12,6.5847,2.9515,3.6332
2011-12-09,7.2577,4.3624,2.8953
2011-12-08,6.1051,4.3004,1.8047
2011-12-07,6.6670,5.9374,0.7296
2011-12-06,4.5729,5.3276,-0.7548
2011-12-05,2.0920,4.1787,-2.0867
2011-12-02,-0.9634,2.1680,-3.1313
2011-12-01,-3.5459,0.1275,-3.6733
2011-11-30,-6.8210,-3.1158,-3.7052
2011-11-29,-11.1444,-8.2182,-2.9262
2011-11-28,-11.2294,-10.3577,-0.8717
2011-11-25,-10.9057,-12.6235,1.7178
2011-11-23,-6.8844,-11.7581,4.8736
2011-11-22,-1.9693,-9.7824,7.8131
2011-11-21,1.6601,-8.5987,10.2588
2011-11-18,5.7654,-6.6430,12.4084
2011-11-17,8.6132,-5.4559,14.0692
2011-11-16,12.0739,-3.3593,15.4332
2011-11-15,14.1996,-2.0734,16.2730
2011-11-14,14.5782,-2.2132,16.7913
2011-11-11,15.4633,-1.8813,17.3446
2011-11-10,15.1392,-2.6758,17.8149
2011-11-09,16.9642,-1.5197,18.4839
2011-11-08,20.1261,1.2623,18.8638
2011-11-07,19.1020,0.5538,18.5482
2011-11-04,19.0239,0.6141,18.4098
2011-11-03,19.4509,1.1946,18.2563
2011-11-02,18.9065,0.9489,17.9576
2011-11-01,20.3040,2.5836,17.7204
2011-10-31,23.7900,6.7155,17.0745
2011-10-28,24.3277,8.9321,15.3956
2011-10-27,21.4234,8.2608,13.1626
2011-10-26,17.4557,6.3583,11.0974
2011-10-25,16.4740,6.9662,9.5078
2011-10-24,16.2999,8.5336,7.7663
2011-10-21,13.2810,7.6481,5.6329
2011-10-20,10.8575,7.1366,3.7209
2011-10-19,9.9338,7.9971,1.9367
2011-10-18,9.1715,9.2341,-0.0626
2011-10-17,6.4869,8.8579,-2.3711
2011-10-14,5.4625,10.0481,-4.5856
2011-10-13,1.6606,8.7581,-7.0976
2011-10-12,-1.0863,8.2008,-9.2871
2011-10-11,-4.9420,6.3953,-11.3373
2011-10-10,-8.5991,4.3371,-12.9362
2011-10-07,-13.0756,0.9448,-14.0204
2011-10-06,-14.5844,-0.3278,-14.2566
2011-10-05,-17.2664,-3.0917,-14.1747
2011-10-04,-18.3063,-4.9045,-13.4017
2011-10-03,-17.3228,-5.1472,-12.1756
2011-09-30,-13.2986,-2.4098,-10.8888
2011-09-29,-11.2463,-0.9599,-10.2864
2011-09-28,-11.4140,-1.3676,-10.0464
2011-09-27,-10.5111,-0.8066,-9.7045
2011-09-26,-11.6819,-2.1790,-9.5029
2011-09-23,-11.7407,-2.7826,-8.9581
2011-09-22,-8.9449,-0.6825,-8.2624
2011-09-21,-4.5468,3.5451,-8.0918
2011-09-20,-2.6546,6.3234,-8.9781
2011-09-19,-3.7982,6.7607,-10.5589
2011-09-16,-5.4063,6.8428,-12.2491
2011-09-15,-8.5938,5.3661,-13.9598
2011-09-14,-11.8346,3.4667,-15.3013
2011-09-13,-13.7188,2.4492,-16.1680
2011-09-12,-14.3144,2.4659,-16.7803
2011-09-09,-13.7872,3.6096,-17.3968
2011-09-08,-12.0951,6.2041,-18.2992
2011-09-07,-12.9840,6.8662,-19.8502
2011-09-06,-15.2249,6.3419,-21.5668
2011-09-02,-14.4649,8.6874,-23.1523
2011-09-01,-14.1733,11.1508,-25.3241
2011-08-31,-16.6954,11.4164,-28.1118
2011-08-30,-21.1449,9.8210,-30.9659
2011-08-29,-25.9087,7.5125,-33.4212
2011-08-26,-31.3230,3.9763,-35.2993
2011-08-25,-34.3896,1.9038,-36.2933
2011-08-24,-36.0185,0.7508,-36.7693
2011-08-23,-39.4400,-2.4830,-36.9570
2011-08-22,-41.6807,-5.3445,-36.3362
2011-08-19,-40.0114,-5.0113,-35.0001
2011-08-18,-37.2692,-3.5219,-33.7473
2011-08-17,-34.9701,-2.1033,-32.8668
2011-08-16,-36.9479,-4.6069,-32.3410
2011-08-15,-38.8197,-7.6304,-31.1893
2011-08-12,-41.8385,-12.5568,-29.2817
2011-08-11,-42.4684,-16.3259,-26.1425
2011-08-10,-42.0264,-19.9654,-22.0610
2011-08-09,-35.5687,-18.4990,-17.0697
2011-08-08,-32.0800,-19.6351,-12.4449
2011-08-05,-21.7570,-14.2209,-7.5361
2011-08-04,-16.4020,-12.4211,-3.9809
2011-08-03,-9.3988,-8.5231,-0.8756
2011-08-02,-6.4600,-7.7151,1.2551
2011-08-01,-1.9746,-5.1585,3.1839
2011-07-29,0.4303,-4.0432,4.4736
2011-07-28,2.9499,-2.5345,5.4844
2011-07-27,5.2686,-0.8493,6.1180
2011-07-26,7.7219,1.3915,6.3303
2011-07-25,7.9866,2.0042,5.9824
2011-07-22,7.6493,2.1679,5.4814
2011-07-21,6.3348,1.3953,4.9394
2011-07-20,4.6890,0.0984,4.5906
2011-07-19,4.3488,-0.2171,4.5660
2011-07-18,3.7608,-0.8594,4.6202
2011-07-15,5.1233,0.2882,4.8351
2011-07-14,5.6983,0.9353,4.7631
2011-07-13,7.0896,2.5604,4.5292
2011-07-12,7.8612,3.9721,3.8891
2011-07-11,9.1471,6.2510,2.8961
2011-07-08,10.0597,8.7263,1.3334
2011-07-07,8.6030,9.4512,-0.8482
2011-07-06,5.6594,8.8704,-3.2110
2011-07-05,3.2454,8.6740,-5.4286
2011-07-01,0.2536,7.8507,-7.5971
2011-06-30,-3.7510,5.8088,-9.5598
2011-06-29,-6.8702,4.1417,-11.0120
2011-06-28,-9.4045,2.6429,-12.0474
2011-06-27,-11.4088,1.2994,-12.7081
2011-06-24,-12.1139,0.9191,-13.0330
2011-06-23,-11.6515,1.6112,-13.2628
2011-06-22,-12.4243,1.2413,-13.6656
2011-06-21,-13.6004,0.3754,-13.9759
2011-06-20,-15.7571,-1.6874,-14.0697
2011-06-17,-16.5334,-2.8855,-13.6479
2011-06-16,-16.5852,-3.6587,-12.9265
2011-06-15,-16.0172,-4.0053,-12.0119
2011-06-14,-14.8331,-3.8226,-11.0105
2011-06-13,-15.3918,-5.3369,-10.0549
2011-06-10,-14.2480,-5.5273,-8.7207
2011-06-09,-12.4942,-5.1553,-7.3388
2011-06-08,-11.9087,-5.8587,-6.0500
2011-06-07,-10.0271,-5.4418,-4.5853
2011-06-06,-8.0274,-4.8025,-3.2249
2011-06-03,-5.4835,-3.4592,-2.0243
2011-06-02,-3.5813,-2.4218,-1.1595
2011-06-01,-2.4025,-1.8484,-0.5540
2011-05-31,-1.0269,-0.9350,-0.0919
2011-05-27,-2.3769,-2.5187,0.1418
2011-05-26,-2.6298,-3.4013,0.7715
2011-05-25,-2.3635,-3.9854,1.6219
2011-05-24,-1.4578,-4.0760,2.6182
2011-05-23,0.1461,-3.4911,3.6372
2011-05-20,2.0801,-2.4299,4.5100
2011-05-19,2.8994,-2.2181,5.1175
2011-05-18,2.8512,-2.8208,5.6720
2011-05-17,3.0455,-3.3317,6.3772
2011-05-16,4.4405,-2.7696,7.2101
2011-05-13,6.1066,-1.7959,7.9025
2011-05-12,7.2992,-1.0523,8.3515
2011-05-11,7.6074,-1.0072,8.6146
2011-05-10,8.5591,-0.3073,8.8663
2011-05-09,8.1138,-0.8293,8.9432
2011-05-06,8.5343,-0.6162,9.1505
2011-05-05,9.5669,0.2624,9.3046
2011-05-04,11.2651,2.0261,9.2390
2011-05-03,12.0244,3.2920,8.7324
2011-05-02,11.8718,3.9624,7.9094
2011-04-29,11.0360,4.1171,6.9189
2011-04-28,9.5653,3.6757,5.8896
2011-04-27,7.8677,2.8971,4.9706
2011-04-26,6.0773,1.8309,4.2464
2011-04-25,4.5610,0.7724,3.7886
2011-04-21,3.7802,0.1846,3.5955
2011-04-20,2.5116,-1.0378,3.5494
2011-04-19,1.5707,-2.2381,3.8088
2011-04-18,2.1533,-2.2151,4.3684
2011-04-15,3.6270,-1.2951,4.9221
2011-04-14,3.9749,-1.2710,5.2459
2011-04-13,4.8864,-0.6772,5.5637
2011-04-12,5.9901,0.2571,5.7330
2011-04-11,7.3370,1.6683,5.6687
2011-04-08,7.9007,2.6491,5.2516
2011-04-07,8.1276,3.5383,4.5893
2011-04-06,7.7553,4.0505,3.7048
2011-04-05,6.9605,4.2684,2.6921
2011-04-04,6.1411,4.5161,1.6251
2011-04-01,4.9816,4.4856,0.4960
2011-03-31,3.4759,4.1013,-0.6254
2011-03-30,2.1736,3.8243,-1.6507
2011-03-29,0.2323,2.8391,-2.6068
2011-03-28,-1.3508,1.9657,-3.3165
2011-03-25,-2.4100,1.3980,-3.8080
2011-03-24,-4.0944,0.0631,-4.1575
2011-03-23,-5.7633,-1.5900,-4.1732
2011-03-22,-6.5754,-2.7997,-3.7757
2011-03-21,-7.1326,-4.0568,-3.0758
2011-03-18,-8.2094,-6.1478,-2.0616
2011-03-17,-7.5124,-6.9878,-0.5246
2011-03-16,-5.9546,-7.1770,1.2223
2011-03-15,-2.1651,-5.1817,3.0166
2011-03-14,0.1588,-4.1532,4.3120
2011-03-11,1.6442,-3.7061,5.3503
2011-03-10,2.7128,-3.5640,6.2768
2011-03-09,4.9710,-2.1968,7.1678
2011-03-08,5.2447,-2.4724,7.7170
2011-03-07,5.3344,-3.0007,8.3351
2011-03-04,6.5617,-2.5236,9.0853
2011-03-03,6.9106,-2.8056,9.7162
2011-03-02,6.2555,-4.1620,10.4176
2011-03-01,7.6225,-3.8356,11.4581
2011-02-28,9.4711,-2.9459,12.4170
2011-02-25,9.5659,-3.5876,13.1535
2011-02-24,10.2951,-3.7553,14.0504
2011-02-23,12.4792,-2.5100,14.9892
2011-02-22,14.9529,-0.6638,15.6167
2011-02-18,17.0742,1.2915,15.7827
2011-02-17,16.7262,1.2665,15.4598
2011-02-16,16.3015,1.1584,15.1432
2011-02-15,15.9408,1.0872,14.8536
2011-02-14,16.0946,1.5129,14.5818
2011-02-11,15.6181,1.4145,14.2035
2011-02-10,15.1053,1.2554,13.8499
2011-02-09,14.9724,1.4364,13.5360
2011-02-08,14.6859,1.5089,13.1769
2011-02-07,13.7307,0.9310,12.7997
2011-02-04,12.8740,0.3070,12.5670
2011-02-03,12.4260,-0.0642,12.4902
2011-02-02,12.0574,-0.4488,12.5063
2011-02-01,11.7242,-0.8943,12.6185
2011-01-31,10.7658,-2.0763,12.8421
2011-01-28,11.5720,-1.7892,13.3611
2011-01-27,13.4284,-0.3800,13.8084
2011-01-26,13.2404,-0.6630,13.9034
2011-01-25,13.1042,-0.9650,14.0692
2011-01-24,13.2946,-1.0158,14.3104
2011-01-21,13.3788,-1.1855,14.5644
2011-01-20,14.0544,-0.8063,14.8608
2011-01-19,15.0269,-0.0355,15.0623
2011-01-18,15.8805,0.8093,15.0712
2011-01-14,15.4052,0.5364,14.8689
2011-01-13,14.7558,0.0210,14.7348
2011-01-12,14.6775,-0.0521,14.7295
2011-01-11,14.1400,-0.6026,14.7426
2011-01-10,14.4172,-0.4760,14.8932
2011-01-07,15.0429,0.0307,15.0122
2011-01-06,15.4446,0.4400,15.0045
2011-01-05,15.4933,0.5988,14.8945
2011-01-04,15.0542,0.3094,14.7448
2011-01-03,14.9223,0.2548,14.6675
2010-12-31,14.3669,-0.2369,14.6038
2010-12-30,14.8979,0.2350,14.6630
2010-12-29,15.3346,0.7303,14.6042
2010-12-28,15.4754,1.0537,14.4217
2010-12-27,15.5593,1.4011,14.1582
2010-12-23,15.5389,1.7309,13.8080
2010-12-22,15.3652,1.9899,13.3752
2010-12-21,14.7092,1.8315,12.8778
2010-12-20,14.0897,1.6698,12.4199
2010-12-17,13.8598,1.8574,12.0024
2010-12-16,13.6875,2.1494,11.5381
2010-12-15,13.3743,2.3735,11.0008
2010-12-14,13.5580,3.1506,10.4074
2010-12-13,12.9476,3.3279,9.6197
2010-12-10,12.0953,3.3075,8.7878
2010-12-09,10.8376,2.8767,7.9609
2010-12-08,9.8281,2.5864,7.2417
2010-12-07,8.8773,2.2822,6.5951
2010-12-06,7.9958,1.9713,6.0246
2010-12-03,6.8186,1.2869,5.5317
2010-12-02,5.0550,-0.1550,5.2100
2010-12-01,3.0542,-2.1946,5.2488
2010-11-30,2.0301,-3.7673,5.7974
2010-11-29,3.2919,-3.4473,6.7393
2010-11-26,4.1205,-3.4806,7.6011
2010-11-24,4.9511,-3.5202,8.4713
2010-11-23,5.0279,-4.3234,9.3513
2010-11-22,6.8469,-3.5852,10.4322
2010-11-19,7.3269,-4.0016,11.3285
2010-11-18,7.6405,-4.6883,12.3289
2010-11-17,8.2393,-5.2617,13.5009
2010-11-16,10.7265,-4.0899,14.8163
2010-11-15,13.7705,-2.0683,15.8388
2010-11-12,15.4793,-0.8766,16.3559
2010-11-11,17.2864,0.7114,16.5750
2010-11-10,17.8825,1.4853,16.3972
2010-11-09,17.8568,1.8310,16.0258
2010-11-08,18.1050,2.5369,15.5681
2010-11-05,17.1554,2.2215,14.9339
2010-11-04,15.4292,1.0507,14.3785
2010-11-03,13.4892,-0.6267,14.1158
2010-11-02,13.1688,-1.1037,14.2725
2010-11-01,13.0153,-1.5331,14.5484
2010-10-29,13.5659,-1.3658,14.9317
2010-10-28,14.1852,-1.0879,15.2731
2010-10-27,14.7165,-0.8286,15.5451
2010-10-26,15.3160,-0.4363,15.7523
2010-10-25,15.5335,-0.3278,15.8613
2010-10-22,15.5873,-0.3560,15.9433
2010-10-21,15.6878,-0.3445,16.0323
2010-10-20,15.8751,-0.2433,16.1184
2010-10-19,16.0959,-0.0833,16.1792
2010-10-18,17.3930,1.1930,16.2000
2010-10-15,16.8804,0.9786,15.9018
2010-10-14,16.8481,1.1910,15.6571
2010-10-13,16.8041,1.4448,15.3594
2010-10-12,16.0668,1.0686,14.9982
2010-10-11,15.7401,1.0090,14.7310
2010-10-08,15.5472,1.0684,14.4788
2010-10-07,15.0923,0.8806,14.2117
2010-10-06,15.0139,1.0224,13.9915
2010-10-05,14.5011,0.7652,13.7359
2010-10-04,13.5562,0.0115,13.5446
2010-10-01,14.5681,1.0263,13.5418
2010-09-30,14.7100,1.4248,13.2852
2010-09-29,15.1903,2.2613,12.9290
2010-09-28,15.2230,2.8593,12.3637
2010-09-27,14.7408,3.0920,11.6488
2010-09-24,14.4752,3.5993,10.8758
2010-09-23,13.2627,3.2866,9.9760
2010-09-22,13.9495,4.7951,9.1544
2010-09-21,13.6611,5.7055,7.9556
2010-09-20,12.5342,6.0051,6.5292
2010-09-17,10.6154,5.5874,5.0279
2010-09-16,9.7549,6.1238,3.6311
2010-09-15,8.6094,6.5093,2.1001
2010-09-14,6.9804,6.5075,0.4728
2010-09-13,5.2038,6.3579,-1.1541
2010-09-10,2.7791,5.5227,-2.7435
2010-09-09,0.9014,5.0256,-4.1242
2010-09-08,-0.9616,4.4190,-5.3806
2010-09-07,-2.7849,3.7005,-6.4854
2010-09-03,-4.3557,3.0548,-7.4105
2010-09-02,-7.5873,0.5869,-8.1742
2010-09-01,-10.1345,-1.8135,-8.3210
2010-08-31,-12.2394,-4.3718,-7.8676
2010-08-30,-11.5956,-4.8210,-6.7746
2010-08-27,-10.5636,-4.9942,-5.5694
2010-08-26,-10.6882,-6.3674,-4.3208
2010-08-25,-8.9231,-6.1942,-2.7290
2010-08-24,-7.3662,-6.1858,-1.1804
2010-08-23,-4.9197,-5.2857,0.3660
2010-08-20,-3.3025,-4.9900,1.6874
2010-08-19,-1.6313,-4.5663,2.9349
2010-08-18,0.1243,-3.9522,4.0765
2010-08-17,0.4766,-4.5880,5.0646
2010-08-16,1.0843,-5.1273,6.2116
2010-08-13,3.1841,-4.3093,7.4934
2010-08-12,5.8311,-2.7396,8.5707
2010-08-11,8.6809,-0.5746,9.2556
